tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,goodbad,isNaN_rep_income,isNaN_uti_card_50plus_pct,isOld,State_AL,State_FL,State_GA,State_LA,State_MS,State_NC,State_SC
136336.03,18580.75,303,178,230,0,0,0,0,0,0,1,0,0.465852906,0.530064593,0.457001565,0.490074487,1,75000,0,Good,1,1,1,0,0,0,0,0,1,0
88153.61,15271.07,347,162,315,2,1,1,9068.01,0,0,0,0,0.42312294,0.339115464,0.34659672,0.522960213,1,90000,0,Good,0,0,1,1,0,0,0,0,0,0
114193.64,18029.59,233,135,207,0,0,0,0,1,3,1,0,0.354044173,0.389027662,0.43252628,0.407221353,1,97000,1,Bad,0,0,0,0,0,0,0,0,1,0
55186.11,6029.48,242,142,236,0,0,0,0,1,1,0,1,0.578997408,0.632588466,0.582005309,0.66830866,0,75000,1,Bad,1,0,0,0,0,0,1,0,0,0
103715.23,11213.54,275,144,265,2,1,1,8007.05,2,4,0,0,0.557304414,0.560015943,0.600030351,0.539557473,0,87000,1,Bad,0,0,0,0,0,1,0,0,0,0
142099.02,16497.98,402,163,345,0,0,0,0,0,1,0,0,0.585210849,0.630152722,0.617853027,0.497954121,0,66000,0,Good,0,0,1,0,0,0,0,1,0,0
91255.18,11293.66,310,192,297,0,0,0,0,1,4,0,0,0.494296524,0.447296848,0.547484551,0.506155358,0,94000,0,Good,0,0,1,0,1,0,0,0,0,0
56014.49,8683.43,221,139,195,0,0,0,0,2,4,1,0,0.455640345,0.4891756,0.483858369,0.581714608,0,83000,1,Bad,0,0,0,0,0,1,0,0,0,0
101159.34,14251.46,326,148,304,0,0,0,0,0,1,0,0,0.600550243,0.644267055,0.658663922,0.60920239,0,77000,0,Good,0,0,1,0,0,0,1,0,0,0
100220.34,16536.83,315,158,272,1,0,0,0,3,6,0,0,0.504016411,0.524891821,0.483535408,0.623352536,0,99000,1,Bad,0,0,1,0,0,0,1,0,0,0
73331.37,13174.96,157,79,148,0,0,0,0,2,2,0,0,0.589950074,0.585006155,0.601900054,0.588342228,0,58000,1,Bad,0,0,0,1,0,0,0,0,0,0
68585.34,8845.76,361,173,324,1,1,0,0,3,5,0,0,0.447512879,0.43181822,0.542791622,0.490074487,0,44000,1,Bad,0,1,1,0,0,0,1,0,0,0
56926.36,6995.07,330,180,297,0,0,0,0,1,4,0,0,0.50088019,0.465822038,0.521355715,0.528447105,0,80000,1,Bad,0,0,1,0,0,0,0,0,1,0
63266.35,10892.29,287,147,246,2,0,1,5760.62,3,10,0,0,0.58464123,0.701269725,0.518119178,0.587900021,0,52000,1,Bad,0,0,0,0,0,0,0,1,0,0
35148,6437.73,375,199,333,0,0,0,0,1,0,0,0,0.617439119,0.69265637,0.64558171,0.490074487,0,102000,1,Bad,0,1,1,0,1,0,0,0,0,0
89421.95,13075.12,403,179,353,0,0,0,0,3,3,0,0,0.38460673,0.292630153,0.538910962,0.248483514,0,85000,0,Good,0,0,1,1,0,0,0,0,0,0
106035.38,18002,283,142,248,1,0,0,0,1,7,0,0,0.600653779,0.430281551,0.59201723,0.614583825,0,49000,1,Bad,0,0,0,0,1,0,0,0,0,0
124581.91,19226.85,336,181,290,1,0,0,0,2,1,0,0,0.620003593,0.558096575,0.593718124,0.570729511,0,72000,1,Bad,0,0,1,0,0,0,0,0,0,1
46684.73,13039.14,182,107,150,0,0,0,0,0,1,0,0,0.651403079,0.586732102,0.55510688,0.590292214,0,41000,0,Good,0,0,0,0,0,0,0,0,0,1
93573.65,13029.06,325,156,300,0,0,0,0,0,0,0,0,0.512457407,0.530525607,0.436397465,0.590466603,1,86000,0,Good,0,0,1,0,0,1,0,0,0,0
105683.47,13857.28,253,102,245,2,1,1,6211.75,6,11,0,0,0.575079433,0.500082193,0.558953363,0.53705796,0,75000,1,Bad,1,0,0,0,0,1,0,0,0,0
105193.72,13065.19,271,133,267,3,1,1,19622.88,0,3,0,0,0.528179746,0.586713609,0.451757844,0.490074487,0,78000,1,Bad,0,1,0,0,0,0,0,0,0,1
160615.73,99999,337,124,320,0,0,0,0,2,4,1,0,0.435636003,0.569163091,0.382328884,0.469066724,0,48000,1,Bad,0,0,1,0,0,0,0,0,1,0
38446.96,5584.57,123,53,110,0,0,0,0,2,2,0,0,0.536251535,0.441301792,0.609574561,0.579633822,0,66000,1,Bad,0,0,0,0,0,0,1,0,0,0
87009.52,15244.42,280,151,271,0,0,0,0,1,0,0,0,0.557892845,0.538840455,0.500501393,0.388929433,0,68000,0,Good,0,0,0,0,0,0,0,0,1,0
31254.84,9616.65,347,180,325,0,0,0,0,1,3,0,0,0.686769339,0.483555442,0.691172556,0.698709973,0,54000,0,Good,0,0,1,0,0,0,1,0,0,0
90007.6,12965.7,303,171,232,0,0,0,0,1,0,0,0,0.718055621,0.7019977,0.742567523,0.695302671,0,75000,0,Good,0,0,1,0,0,0,0,0,0,1
64318.01,9399.06,242,157,219,2,0,1,7536.73,4,8,0,0,0.633039624,0.719992533,0.537864145,0.607484544,0,41000,1,Bad,0,0,0,0,0,0,0,1,0,0
69357.31,11735.61,375,172,346,2,0,1,6754.55,3,7,1,1,0.612216256,0.627444645,0.706718816,0.610340945,0,59000,1,Bad,0,0,1,0,0,0,0,0,0,1
133802.72,16054.09,312,140,280,0,0,0,0,6,12,0,0,0.611678572,0.582119359,0.602879819,0.465865488,0,80000,1,Bad,0,0,1,0,0,1,0,0,0,0
95931.57,11753.39,198,122,192,3,2,1,17465.46,2,3,1,0,0.683247952,0.640807359,0.641787296,0.730727949,0,69000,1,Bad,0,0,0,0,0,0,0,0,0,1
73724.41,10711.84,408,209,361,0,0,0,0,3,4,0,0,0.336506852,0.359425304,0.438980544,0.368159423,1,48000,0,Good,0,0,1,0,0,0,0,0,0,1
113565.58,12804.19,153,126,143,0,0,0,0,0,0,0,0,0.453532246,0.408870316,0.418843348,0.396458938,0,57000,1,Bad,0,0,0,0,0,0,0,0,1,0
69678.29,12150.53,247,129,241,0,0,0,0,1,2,0,0,0.599259223,0.614626403,0.553817248,0.490074487,0,78000,1,Bad,0,1,0,0,0,0,0,0,1,0
107089.24,13360.06,254,120,195,0,0,0,0,5,8,0,1,0.510654323,0.502777274,0.519794927,0.488884758,0,91000,0,Good,0,0,0,0,0,0,0,0,0,1
98423.15,13888.36,368,190,287,0,0,0,0,0,1,0,0,0.580425186,0.486286358,0.573469105,0.58007207,0,76000,0,Good,0,0,1,0,0,1,0,0,0,0
55993.83,6309.86,306,167,288,0,0,0,0,0,1,0,0,0.619469651,0.621013892,0.540884419,0.511995346,0,85000,1,Bad,0,0,1,0,0,1,0,0,0,0
66551.51,12945.62,285,123,265,0,0,0,0,4,7,1,0,0.432901689,0.551508442,0.351340405,0.490074487,1,97000,0,Good,0,1,0,0,0,0,0,0,0,1
97959.79,17234.28,325,167,288,0,0,0,0,2,1,0,0,0.587666976,0.5879687,0.48144446,0.493798554,0,70000,1,Bad,0,0,1,0,0,0,1,0,0,0
69866.44,9508.62,241,152,241,0,0,0,0,5,7,0,0,0.35179766,0.458365475,0.417645011,0.24669627,1,84000,0,Good,0,0,0,0,1,0,0,0,0,0
88726.28,11838.85,436,205,342,0,0,0,0,0,0,0,1,0.612246152,0.618412287,0.607679867,0.666980004,0,50000,0,Good,0,0,1,1,0,0,0,0,0,0
72734.16,13223.55,327,170,301,2,0,1,6757.94,5,8,0,0,0.612499126,0.604304659,0.647424107,0.672574495,1,76000,1,Bad,0,0,1,0,0,0,0,1,0,0
81789.94,11629.34,318,141,300,0,0,0,0,1,4,0,0,0.40991156,0.394898978,0.523124496,0.490074487,1,68000,0,Good,0,1,1,0,1,0,0,0,0,0
88838.28,9457.26,208,110,183,0,0,0,0,3,8,0,0,0.536832885,0.543577047,0.590966076,0.477777397,0,66000,0,Good,0,0,0,1,0,0,0,0,0,0
56865.9,7552.33,164,79,143,1,1,0,0,2,4,0,0,0.462773974,0.500266393,0.44255384,0.427047715,0,72000,1,Bad,0,0,0,0,0,1,0,0,0,0
113947.64,99999,289,174,232,0,0,0,0,1,2,0,0,0.608651139,0.638914333,0.596530816,0.545420524,1,93000,1,Bad,0,0,0,1,0,0,0,0,0,0
95597.73,13517.28,293,156,293,0,0,0,0,4,4,0,0,0.614352664,0.48891205,0.645846142,0.695867998,0,49000,1,Bad,0,0,0,0,0,0,0,0,1,0
64988.98,10232.85,199,133,176,3,1,1,19525.37,1,2,1,0,0.601560495,0.561312831,0.630593435,0.628727383,0,78000,1,Bad,0,0,0,0,0,1,0,0,0,0
93557.42,12428.37,378,183,358,0,0,0,0,2,6,0,0,0.634351155,0.661714108,0.534319093,0.613282734,0,84000,0,Good,0,0,1,0,1,0,0,0,0,0
115219.79,16437.55,271,135,255,0,0,0,0,4,6,0,0,0.392608311,0.384873786,0.398500999,0.300246481,0,82000,0,Good,0,0,0,0,0,0,0,0,0,1
64653.2,6645.42,277,130,241,0,0,0,0,7,10,0,0,0.442500405,0.670608224,0.507935663,0.466718066,0,73000,1,Bad,0,0,0,1,0,0,0,0,0,0
75307.97,14199.42,294,169,288,0,0,0,0,2,1,0,0,0.623906061,0.679659028,0.601977232,0.600449195,0,97000,0,Good,0,0,0,0,0,0,0,1,0,0
89668.64,14525.21,225,111,178,0,0,0,0,6,10,0,0,0.756960428,0.693540614,0.804498158,0.676329736,0,112000,1,Bad,0,0,0,0,1,0,0,0,0,0
124143.15,16716.85,291,192,231,0,0,0,0,0,2,0,0,0.468230092,0.400358254,0.473623022,0.449713065,0,63000,1,Bad,0,0,0,0,0,0,1,0,0,0
72964.21,8704.79,337,201,324,0,0,0,0,1,2,0,1,0.498882462,0.597624875,0.514749453,0.570380639,0,56000,0,Good,0,0,1,1,0,0,0,0,0,0
154162.28,99999,265,134,265,0,0,0,0,2,2,0,0,0.562514866,0.562739261,0.560027541,0.562214793,0,78000,0,Good,0,0,0,0,1,0,0,0,0,0
94839.78,13576.94,190,71,187,0,0,0,0,4,7,0,0,0.640258088,0.631546454,0.61708028,0.551281816,1,75000,0,Good,1,0,0,0,0,0,0,0,1,0
63613.92,11894.41,354,131,315,2,1,1,9571.32,5,9,0,0,0.536869289,0.500313507,0.533226311,0.478267471,0,62000,1,Bad,0,0,1,0,0,1,0,0,0,0
72789.7,10294.69,271,138,261,0,0,0,0,0,3,0,0,0.853293934,0.818829722,0.74605076,0.837105619,0,78000,1,Bad,0,0,0,0,0,0,0,0,0,1
129153.83,13783.57,213,121,194,2,0,1,13606.08,1,2,0,0,0.463363522,0.391458387,0.406324021,0.514892211,0,64000,1,Bad,0,0,0,0,0,1,0,0,0,0
130506.88,16976.36,362,170,317,0,0,0,0,0,0,0,0,0.75727937,0.783326082,0.829762389,0.799333296,0,61000,0,Good,0,0,1,0,0,0,0,0,0,1
76824.66,12283.13,319,152,299,0,0,0,0,1,3,0,1,0.377632379,0.392044523,0.382405705,0.375414577,1,91000,0,Good,0,0,1,0,0,1,0,0,0,0
91400.08,13776.74,305,138,276,0,0,0,0,0,2,0,0,0.35925351,0.454600307,0.412884386,0.294367754,1,95000,0,Good,0,0,1,0,0,0,0,1,0,0
96138.66,8532.47,294,166,237,0,0,0,0,1,3,0,0,0.60983505,0.642376224,0.662991867,0.715461371,0,67000,1,Bad,0,0,0,0,1,0,0,0,0,0
111761.84,99999,278,150,236,0,0,0,0,1,2,0,1,0.555879592,0.429795021,0.531981245,0.490074487,0,56000,1,Bad,0,1,0,1,0,0,0,0,0,0
142661.68,18964.29,255,109,216,0,0,0,0,4,7,0,0,0.344661624,0.322920445,0.436690022,0.333207008,0,66000,1,Bad,0,0,0,0,0,0,1,0,0,0
138635.1,99999,393,181,360,0,0,0,0,3,5,0,0,0.384790615,0.279680522,0.348484387,0.406334922,0,60000,1,Bad,0,0,1,0,0,0,1,0,0,0
136779.23,99999,149,69,144,0,0,0,0,3,3,0,0,0.512191117,0.463285091,0.476174932,0.490074487,0,90000,1,Bad,0,1,0,0,0,1,0,0,0,0
74510.51,11286.08,187,139,180,2,0,1,4337.67,7,10,1,0,0.650492336,0.646996663,0.619915772,0.490074487,0,76000,1,Bad,0,1,0,0,0,0,0,0,1,0
105591.7,14500.51,361,135,318,0,0,0,0,4,9,0,0,0.532808196,0.538625028,0.482698329,0.449626268,0,46000,1,Bad,0,0,1,0,0,0,0,0,0,1
103350.64,8398.82,264,127,259,2,0,1,13138.44,0,0,0,0,0.485314502,0.458772983,0.556187943,0.446757485,0,74000,0,Good,0,0,0,0,0,0,1,0,0,0
127813.95,17310.39,392,168,355,0,0,0,0,5,7,0,0,0.491799088,0.659924296,0.650260307,0.314957831,1,63000,0,Good,0,0,1,0,0,0,1,0,0,0
98589.83,15248.2,184,100,184,1,1,0,0,7,11,1,0,0.598772325,0.687440686,0.67690251,0.662683359,0,106000,1,Bad,0,0,0,1,0,0,0,0,0,0
87396.96,13939.77,325,155,290,0,0,0,0,1,1,0,0,0.482638215,0.566050855,0.338061321,0.476132003,0,68000,0,Good,0,0,1,0,0,0,0,0,1,0
92396.54,15799.9,435,207,378,0,0,0,0,3,5,0,1,0.408932535,0.427352875,0.357130988,0.414866796,0,92000,0,Good,0,0,1,0,0,0,0,1,0,0
25181.1,6480.05,328,187,318,1,0,0,0,4,7,0,0,0.754705446,0.780867296,0.706557072,0.763375992,0,74000,1,Bad,0,0,1,0,0,0,0,0,0,1
83566.5,11839.53,142,80,105,0,0,0,0,4,5,0,0,0.630737716,0.619575937,0.624174457,0.569020648,0,91000,1,Bad,0,0,0,0,0,0,0,0,1,0
126413.35,13827.86,291,127,262,0,0,0,0,4,5,0,0,0.496358808,0.407480446,0.602554655,0.393811685,0,36000,0,Good,0,0,0,1,0,0,0,0,0,0
63221.83,8777.36,264,109,231,0,0,0,0,1,4,0,0,0.566760663,0.559388992,0.533833724,0.519359547,0,78000,1,Bad,0,0,0,0,0,0,1,0,0,0
108767.57,8422.15,320,160,300,0,0,0,0,0,0,0,0,0.656071387,0.773073002,0.439277354,0.531900739,0,78000,1,Bad,0,0,1,0,0,0,0,1,0,0
89352.3,10721.82,337,148,275,1,1,0,0,0,1,0,0,0.637722964,0.697615995,0.533495108,0.563500699,0,107000,1,Bad,0,0,1,0,0,0,1,0,0,0
58244.14,9687.65,271,123,220,0,0,0,0,2,5,0,0,0.486176646,0.492923138,0.432083098,0.484358711,1,75000,0,Good,1,0,0,0,0,1,0,0,0,0
88169.23,10219.61,223,117,156,0,0,0,0,4,11,0,0,0.585441679,0.645379988,0.64570237,0.651151369,0,70000,1,Bad,0,0,0,0,0,1,0,0,0,0
94129.36,12143.85,339,149,294,0,0,0,0,3,5,0,0,0.406491838,0.497889168,0.452871572,0.411402161,0,61000,0,Good,0,0,1,0,0,0,1,0,0,0
79486.13,15616.29,269,114,221,0,0,0,0,3,6,0,0,0.471828468,0.580923937,0.537686771,0.446030749,0,97000,1,Bad,0,0,0,0,1,0,0,0,0,0
106392.91,16635.18,203,125,157,2,1,1,8793.72,2,0,0,0,0.461831163,0.450661561,0.481333179,0.490074487,0,68000,1,Bad,0,1,0,0,0,0,0,0,1,0
58769.02,10473.35,262,164,221,0,0,0,0,3,3,0,1,0.440261411,0.330074987,0.475507864,0.377773497,0,86000,1,Bad,0,0,0,0,1,0,0,0,0,0
128785.66,16161.18,310,167,294,1,0,0,0,3,6,1,0,0.585112598,0.62745104,0.697418437,0.519209395,0,73000,1,Bad,0,0,1,0,0,1,0,0,0,0
47782.51,12547.12,253,118,233,0,0,0,0,3,4,1,1,0.298062361,0.303056424,0.411066092,0.380270958,0,90000,0,Good,0,0,0,0,0,0,0,1,0,0
86427.86,8301.35,258,170,247,0,0,0,0,1,5,0,0,0.456469758,0.377959275,0.465155145,0.543501136,0,75000,1,Bad,1,0,0,0,0,0,1,0,0,0
67037.54,13504.41,275,131,264,0,0,0,0,3,3,0,0,0.394380202,0.449213557,0.48825755,0.424762469,0,75000,1,Bad,0,0,0,1,0,0,0,0,0,0
105540.2,19268.54,416,226,366,0,0,0,0,0,1,0,0,0.301330611,0.385804793,0.282581087,0.207404319,0,44000,0,Good,0,0,1,0,1,0,0,0,0,0
93917.13,15008.9,137,89,129,2,1,1,8870.18,0,0,0,0,0.589454903,0.715387729,0.484356009,0.629232448,0,78000,1,Bad,0,0,0,0,0,0,0,1,0,0
52065.53,6277.27,377,161,367,0,0,0,0,3,7,0,0,0.594671012,0.550164376,0.554187075,0.593253457,0,83000,1,Bad,0,0,1,1,0,0,0,0,0,0
113285.01,15671.65,330,181,300,0,0,0,0,0,0,0,0,0.514210075,0.491111424,0.477775653,0.528359934,0,87000,0,Good,0,0,1,0,0,0,0,0,1,0
135886.74,18294.4,314,131,311,0,0,0,0,4,4,0,0,0.386601965,0.448239144,0.406511965,0.394525212,0,70000,1,Bad,0,0,1,1,0,0,0,0,0,0
74797.43,14462.17,259,132,255,2,1,1,4827.96,5,6,0,0,0.636527908,0.474134785,0.484831983,0.490074487,0,73000,1,Bad,0,1,0,0,0,0,1,0,0,0
116485.27,14584.72,245,132,243,0,0,0,0,3,4,1,1,0.361834854,0.527327431,0.355987212,0.356948068,0,67000,1,Bad,0,0,0,0,0,0,0,1,0,0
107451.68,18632.69,344,150,270,0,0,0,0,0,3,0,0,0.551493707,0.571699726,0.49990647,0.577517216,0,72000,1,Bad,0,0,1,0,0,0,0,0,0,1
127046.21,16218.77,136,75,91,2,1,1,2135.43,0,2,0,0,0.510953968,0.502089104,0.536334918,0.492282708,1,56000,1,Bad,0,0,0,0,0,0,1,0,0,0
105918.4,11127.78,224,83,209,0,0,0,0,2,0,0,0,0.742624077,0.636975729,0.647618151,0.731592695,0,80000,0,Good,0,0,0,0,1,0,0,0,0,0
88510.45,11383.55,319,136,298,0,0,0,0,4,9,0,0,0.660827457,0.579841055,0.645802195,0.601270811,0,75000,0,Good,1,0,1,0,0,1,0,0,0,0
127448.75,13655.7,189,116,124,0,0,0,0,1,3,0,0,0.329472628,0.379671105,0.290760917,0.349490616,0,93000,1,Bad,0,0,0,0,1,0,0,0,0,0
40110.53,6324.76,214,108,184,0,0,0,0,1,3,0,0,0.360202497,0.394063541,0.407525346,0.393037932,0,92000,0,Good,0,0,0,0,0,0,0,0,0,1
55605.98,10640,357,176,302,0,0,0,0,2,4,0,0,0.549088725,0.578574654,0.546317094,0.433478826,1,99000,0,Good,0,0,1,0,0,0,0,0,1,0
86104.83,8887.49,282,130,212,0,0,0,0,2,2,1,0,0.512967099,0.497772563,0.546813241,0.520801757,0,87000,1,Bad,0,0,0,0,0,0,0,1,0,0
114368.14,12021.4,405,172,370,3,1,1,19074.09,0,2,0,0,0.550105234,0.578213352,0.514000764,0.490074487,0,72000,1,Bad,0,1,1,0,1,0,0,0,0,0
68135.73,10274.71,221,132,180,0,0,0,0,3,5,0,0,0.464925131,0.42994619,0.510915533,0.511383674,0,70000,0,Good,0,0,0,1,0,0,0,0,0,0
97137.61,13871.06,276,142,264,0,0,0,0,0,0,0,0,0.450704539,0.44178277,0.486894362,0.387311418,0,86000,0,Good,0,0,0,1,0,0,0,0,0,0
118019.01,19634.43,229,129,208,0,0,0,0,1,4,1,0,0.749055759,0.735952842,0.751972524,0.699879467,0,75000,1,Bad,1,0,0,0,0,0,1,0,0,0
87601.38,14813.7,158,104,153,0,0,0,0,2,3,0,0,0.756407363,0.740918624,0.798020553,0.833705757,0,65000,1,Bad,0,0,0,0,0,0,0,1,0,0
97231.06,12917.34,317,143,301,0,0,0,0,3,9,0,0,0.42346401,0.367268357,0.334477405,0.346152058,0,75000,0,Good,1,0,1,0,1,0,0,0,0,0
123506.56,11869.76,277,142,265,0,0,0,0,0,0,0,1,0.481462463,0.506740743,0.344400551,0.468022467,0,75000,0,Good,1,0,0,0,0,0,0,0,0,1
69952.52,16023.3,291,145,271,1,0,0,0,0,3,0,0,0.53583556,0.476555851,0.438771586,0.463116784,0,69000,0,Good,0,0,0,1,0,0,0,0,0,0
66656.78,12445.06,342,177,304,0,0,0,0,4,5,0,0,0.592892491,0.532963949,0.607767935,0.490074487,0,110000,0,Good,0,1,1,0,0,0,1,0,0,0
52055.41,13617.07,215,80,201,0,0,0,0,0,0,0,0,0.564748973,0.512736779,0.410502596,0.52369674,1,70000,1,Bad,0,0,0,1,0,0,0,0,0,0
85557.83,11283.24,306,128,283,0,0,0,0,2,3,1,0,0.528200727,0.491956367,0.617125132,0.481732055,1,72000,0,Good,0,0,1,0,0,0,1,0,0,0
72649.24,12056.95,299,143,271,0,0,0,0,0,0,1,1,0.363639182,0.301818565,0.517950388,0.308475059,0,75000,0,Good,1,0,1,0,0,0,1,0,0,0
51137.6,7480.73,166,84,144,0,0,0,0,3,6,0,0,0.404785023,0.457507369,0.459195988,0.409083106,0,62000,1,Bad,0,0,0,0,0,0,1,0,0,0
112148.24,13937.96,151,40,151,0,0,0,0,1,5,0,0,0.690302262,0.71551361,0.606180825,0.63767511,0,63000,1,Bad,0,0,0,0,0,1,0,0,0,0
90175.62,12462.79,325,120,303,0,0,0,0,0,0,0,1,0.352103064,0.452545076,0.393355662,0.17786809,0,83000,0,Good,0,0,1,0,0,1,0,0,0,0
97311.15,10647.85,303,160,289,2,1,1,9713.17,0,0,0,0,0.618125879,0.54087291,0.705125752,0.70060412,0,90000,1,Bad,0,0,1,0,0,0,1,0,0,0
43722.24,8178.39,238,107,237,2,1,1,10519.12,2,3,0,0,0.75877148,0.674013289,0.645051233,0.692024929,0,61000,1,Bad,0,0,0,0,0,0,1,0,0,0
93214.71,8479.37,254,166,237,0,0,0,0,0,0,0,0,0.593924272,0.611960101,0.543472593,0.518379605,1,75000,1,Bad,0,0,0,0,0,1,0,0,0,0
89993.52,15430.78,261,130,227,0,0,0,0,5,7,1,0,0.484403843,0.544834291,0.475626807,0.378437741,0,78000,0,Good,0,0,0,0,0,0,0,0,1,0
131034.99,14682.93,213,121,191,0,0,0,0,4,6,0,0,0.577408061,0.432607207,0.563386852,0.598940863,0,63000,1,Bad,0,0,0,0,0,1,0,0,0,0
81984.07,13439.5,295,141,281,3,1,1,16401.46,3,4,0,0,0.29650305,0.325889922,0.272949188,0.300100971,0,65000,1,Bad,0,0,0,0,0,0,0,0,0,1
112074.25,14644.61,354,169,307,0,0,0,0,0,0,0,0,0.593982008,0.608525647,0.378606556,0.53176536,0,107000,0,Good,0,0,1,0,0,0,0,0,0,1
133659.37,17669.83,200,94,171,0,0,0,0,2,4,1,1,0.533161378,0.599102868,0.501988697,0.528221458,0,66000,1,Bad,0,0,0,1,0,0,0,0,0,0
85199.3,15614.12,303,158,261,2,1,1,11253.09,2,3,0,0,0.53032946,0.564756644,0.673604476,0.434655109,1,102000,1,Bad,0,0,1,0,0,0,0,0,0,1
82000.73,8126.34,384,198,325,1,1,0,0,4,6,0,0,0.71729744,0.803293686,0.714593635,0.703293289,0,59000,1,Bad,0,0,1,0,0,0,1,0,0,0
126923.98,17043.61,322,166,288,0,0,0,0,3,4,0,0,0.493791803,0.546282862,0.544046699,0.410455936,0,91000,0,Good,0,0,1,0,0,0,0,0,1,0
68977.96,13001.87,325,149,281,0,0,0,0,0,0,0,1,0.423198584,0.349513113,0.534926376,0.571181279,0,92000,0,Good,0,0,1,1,0,0,0,0,0,0
100712.48,17063.83,231,95,222,0,0,0,0,0,1,0,0,0.644197539,0.60194218,0.633888006,0.499598602,0,62000,0,Good,0,0,0,1,0,0,0,0,0,0
122710.38,18430.68,269,169,266,0,0,0,0,2,3,0,1,0.528897207,0.519157566,0.451919442,0.393090278,0,74000,1,Bad,0,0,0,1,0,0,0,0,0,0
88582.64,11077.59,304,174,284,0,0,0,0,3,4,1,0,0.572862837,0.578348221,0.473049135,0.490074487,0,88000,1,Bad,0,1,1,0,1,0,0,0,0,0
116285.34,15305.27,292,113,247,0,0,0,0,1,3,0,1,0.836227176,0.653806291,0.718300959,0.490074487,0,75000,0,Good,1,1,0,0,0,1,0,0,0,0
90360.52,16425.78,282,147,274,0,0,0,0,5,10,0,0,0.686005356,0.561497731,0.634619479,0.547859401,0,75000,1,Bad,1,0,0,0,0,0,1,0,0,0
96100.26,14526.99,247,158,245,1,0,0,0,5,8,1,1,0.552843165,0.502692591,0.541160391,0.54728772,0,75000,1,Bad,1,0,0,0,0,1,0,0,0,0
71778.74,13190.57,326,153,320,0,0,0,0,1,5,0,0,0.495722294,0.536975836,0.563909245,0.495339932,1,121000,1,Bad,0,0,1,0,0,0,0,1,0,0
62895.14,11341.16,293,145,281,0,0,0,0,0,0,0,1,0.450985533,0.298879591,0.324427807,0.473001994,1,49000,0,Good,0,0,0,0,0,1,0,0,0,0
123767.39,18340.51,303,180,296,1,0,0,0,4,5,0,0,0.44646769,0.404560003,0.492136348,0.382062218,1,59000,0,Good,0,0,1,0,0,0,0,1,0,0
105634.77,13018.39,261,140,252,0,0,0,0,0,0,0,1,0.586895245,0.629334682,0.671949702,0.490074487,1,66000,0,Good,0,1,0,0,0,0,0,0,0,1
97243.66,17468.51,310,190,277,2,1,1,9892.92,2,3,0,0,0.516079,0.589738559,0.586670128,0.490074487,0,99000,1,Bad,0,1,1,0,0,0,1,0,0,0
99695.88,13968.21,273,170,262,0,0,0,0,3,6,1,1,0.666784891,0.674040321,0.609594627,0.610515724,0,67000,1,Bad,0,0,0,1,0,0,0,0,0,0
114886.83,15417.57,363,154,351,0,0,0,0,2,6,0,0,0.349313594,0.439618848,0.370988725,0.38977372,1,75000,0,Good,1,0,1,1,0,0,0,0,0,0
67820.99,12845.36,276,144,262,0,0,0,0,4,6,0,0,0.517756023,0.417628244,0.533514698,0.490074487,0,80000,0,Good,0,1,0,0,0,0,0,0,1,0
113365.01,11323.52,303,159,254,0,0,0,0,1,2,0,0,0.295741661,0.391272677,0.387543681,0.490074487,0,52000,1,Bad,0,1,1,0,1,0,0,0,0,0
84767.21,16195.15,189,92,172,0,0,0,0,5,9,1,0,0.410465436,0.443736206,0.430799177,0.298726937,0,67000,1,Bad,0,0,0,1,0,0,0,0,0,0
151141.5,99999,185,70,176,0,0,0,0,0,0,0,1,0.490583625,0.590393685,0.466724458,0.459878713,0,96000,0,Good,0,0,0,0,1,0,0,0,0,0
104389.25,17721.17,304,160,299,0,0,0,0,2,6,1,0,0.551453466,0.489761298,0.53099215,0.565370138,0,54000,0,Good,0,0,1,0,0,0,0,0,1,0
61161.05,12255.04,318,152,314,0,0,0,0,2,3,0,1,0.380090791,0.539372952,0.417475402,0.456507549,0,74000,0,Good,0,0,1,1,0,0,0,0,0,0
93792.58,12097.03,288,129,273,2,0,1,6296.38,4,6,0,0,0.535155956,0.524654476,0.577194024,0.4574771,0,98000,1,Bad,0,0,0,0,1,0,0,0,0,0
104866.73,17602.39,352,150,346,2,1,1,8166.59,3,6,0,0,0.451484843,0.492350121,0.374375841,0.469785955,1,101000,1,Bad,0,0,1,0,0,1,0,0,0,0
72815.88,9913.92,199,89,174,0,0,0,0,4,10,0,0,0.567217794,0.549167093,0.531086284,0.586626795,0,70000,1,Bad,0,0,0,0,0,0,0,1,0,0
47432.73,5558.03,185,85,161,0,0,0,0,2,2,1,0,0.664074907,0.642034253,0.589287489,0.651454661,0,105000,1,Bad,0,0,0,0,0,0,1,0,0,0
52257.59,5389.11,370,190,334,0,0,0,0,3,5,0,0,0.444625597,0.510136281,0.418152625,0.546555198,0,91000,1,Bad,0,0,1,0,0,0,0,0,1,0
