tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,isNaN_rep_income,isNaN_uti_card_50plus_pct,isOld,State_AL,State_FL,State_GA,State_LA,State_MS,State_NC,State_SC
90512.65,16441.14,241.0,156.0,214.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.537634566720069,0.5811624183022521,0.3776178740809865,0.4703656203194749,0.0,84000.0,0,0,0,0,0,0,0,0,0,0,1
143749.73,19173.17,422.0,177.0,405.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.598896278614436,0.4865414089268541,0.6157262560214088,0.5176722390948686,0.0,54000.0,1,0,0,1,0,0,0,0,0,0,1
70588.73,10570.83,307.0,140.0,295.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.6388556300933049,0.607466980366076,0.6593788817972193,0.59310049382532,1.0,88000.0,1,0,0,1,0,0,0,0,0,0,1
65510.14,8082.15,300.0,146.0,257.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4634805715131783,0.4025357826240547,0.4036661030015505,0.4299987962457988,0.0,72000.0,1,0,0,1,1,0,0,0,0,0,0
129925.23,16043.61,338.0,175.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053487591823265,0.5206146477827444,0.3402125366807461,0.377555709179312,0.0,98000.0,0,0,0,1,0,0,0,0,0,0,1
93815.52,11840.72,384.0,196.0,349.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5096802653815992,0.4887241777338535,0.4426917023029151,0.4900744867891026,0.0,65000.0,0,0,1,1,0,0,0,0,0,0,1
109635.96,13156.61,380.0,186.0,373.0,2.0,1.0,1.0,5795.79,4.0,8.0,0.0,0.0,0.6749358741250305,0.6151944154101211,0.5370556991433134,0.6640311274157545,0.0,62000.0,1,0,0,1,0,0,0,1,0,0,0
20210.39,2521.21,314.0,110.0,314.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6418521421794031,0.6242657781496513,0.7165747892907862,0.6992040459426356,0.0,80000.0,1,0,0,1,0,1,0,0,0,0,0
95668.3,15259.32,365.0,142.0,348.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5354248669048896,0.6607446965900726,0.5193025804845018,0.4404560330891107,0.0,77000.0,0,0,0,1,0,1,0,0,0,0,0
80813.67,8835.15,308.0,188.0,307.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5162484413405494,0.5812388180623123,0.5410461836432857,0.4438992597791642,0.0,87000.0,1,0,0,1,1,0,0,0,0,0,0
104409.48,11185.65,328.0,151.0,305.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3726407904742541,0.3430720549863237,0.4828599391942211,0.3502543081052884,0.0,82000.0,0,0,0,1,0,0,0,0,0,1,0
71547.7,7788.2,215.0,139.0,179.0,3.0,1.0,1.0,15571.55,0.0,0.0,0.0,0.0,0.5449319074069615,0.4926858436577939,0.5220991686569768,0.4941395669497769,0.0,67000.0,1,0,0,0,1,0,0,0,0,0,0
136403.91,19314.82,348.0,191.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5170227855069209,0.54092206643951,0.6070227997163352,0.5100938351151613,0.0,63000.0,0,0,0,1,0,0,0,0,0,1,0
115898.89,19386.02,303.0,173.0,300.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5124182900337444,0.4855378584570254,0.3886605282212986,0.5691059586633093,0.0,77000.0,1,0,0,1,0,0,1,0,0,0,0
145402.8,18612.81,319.0,163.0,313.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.5637033924253244,0.6673791298747459,0.4910010957969261,0.5911077355819376,0.0,53000.0,1,0,0,1,0,0,0,0,1,0,0
33013.12,8326.79,222.0,125.0,196.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5390943769495254,0.5188856797581103,0.6762437818057979,0.5426050864575811,1.0,84000.0,0,0,0,0,0,0,0,0,0,1,0
93175.34,15888.84,332.0,197.0,331.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4789023699083453,0.5238484528969123,0.6325537230879954,0.4918285549099729,0.0,79000.0,0,0,0,1,0,0,0,0,1,0,0
117556.55,15732.0,218.0,122.0,201.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.313212892330708,0.3689995405735116,0.2584159653759728,0.3444123285841344,0.0,74000.0,0,0,0,0,0,1,0,0,0,0,0
96383.17,14025.82,272.0,155.0,217.0,2.0,0.0,1.0,8705.29,5.0,7.0,0.0,0.0,0.5753430825631095,0.5024201237486162,0.5048109618764617,0.5326984805425751,0.0,57000.0,1,0,0,0,1,0,0,0,0,0,0
110170.06,18628.45,244.0,124.0,179.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6862416216929279,0.7538610441445077,0.6249747764442747,0.8246983092792928,0.0,65000.0,1,0,0,0,1,0,0,0,0,0,0
129823.46,15570.93,272.0,120.0,265.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.4967563325562327,0.5394732770716496,0.4233068328972498,0.4900744867891026,0.0,75000.0,0,1,1,0,0,0,0,0,1,0,0
102743.19,15020.25,221.0,112.0,200.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.4913173283596454,0.455543270448013,0.4500960321554084,0.5010453983655617,1.0,65000.0,0,0,0,0,0,0,0,0,1,0,0
68151.33,12084.9,247.0,127.0,229.0,3.0,1.0,1.0,15147.02,4.0,9.0,0.0,0.0,0.6211695686934741,0.6347472128622752,0.7101898927227951,0.5534820573008188,0.0,94000.0,1,0,0,0,0,0,0,0,0,0,1
105400.95,11069.28,203.0,103.0,152.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.378466313256841,0.364839824419542,0.3238138871877476,0.263525095116773,0.0,84000.0,0,0,0,0,0,0,0,0,0,0,1
109859.55,16650.93,272.0,172.0,236.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.653972069785139,0.6422073636752051,0.5846801801095748,0.6973595878873138,1.0,75000.0,1,1,0,0,0,0,1,0,0,0,0
75517.88,12349.89,292.0,118.0,252.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.483583107467804,0.5135618547559008,0.5476350773597611,0.5465420032984616,0.0,91000.0,0,0,0,0,0,0,0,0,0,0,1
117192.38,14697.22,239.0,96.0,191.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.6803675431322087,0.5487955691334053,0.5126358042199064,0.5595109023042898,0.0,66000.0,0,0,0,0,0,0,0,0,0,1,0
81440.21,9896.22,193.0,99.0,168.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.6543459134212632,0.7902043969660507,0.5791806338078425,0.6656169737045042,0.0,71000.0,1,0,0,0,0,0,0,1,0,0,0
82436.28,11058.59,347.0,183.0,341.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.710737698968198,0.7643601674301607,0.7100243222899797,0.7387045451687185,0.0,80000.0,0,0,0,1,0,0,0,1,0,0,0
127729.49,15793.63,444.0,208.0,402.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4912729674648418,0.3230926164237911,0.5885683297520787,0.5407999811972782,1.0,76000.0,0,0,0,1,1,0,0,0,0,0,0
85883.5,11907.35,312.0,148.0,283.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5087989145796469,0.551765114705058,0.4622260062056409,0.3793738455766152,0.0,72000.0,0,0,0,1,0,0,0,0,0,0,1
125740.2,18797.56,390.0,225.0,366.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.6038228811722699,0.5618746249072578,0.5079524324332335,0.5854630995051356,0.0,81000.0,1,0,0,1,1,0,0,0,0,0,0
87563.25,15383.1,265.0,145.0,263.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3626107152883823,0.3467688601524564,0.3880723417223244,0.3964026631383419,0.0,89000.0,0,0,0,0,0,0,0,1,0,0,0
72745.29,9698.73,409.0,181.0,351.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.5383518376483678,0.6041468806066719,0.5217202278037065,0.6029109483908074,0.0,60000.0,0,0,0,1,0,0,0,1,0,0,0
91817.95,10974.36,284.0,146.0,277.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4526643655787777,0.4224990797227446,0.4995557317693814,0.3220464077175141,0.0,86000.0,0,0,0,0,0,1,0,0,0,0,0
118188.54,19833.34,279.0,153.0,278.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6707638166951876,0.7449144515782062,0.61248423105677,0.5644229372726738,0.0,69000.0,1,0,0,0,0,0,0,0,0,1,0
72734.16,13223.55,327.0,170.0,301.0,2.0,0.0,1.0,6757.94,5.0,8.0,0.0,0.0,0.6124991264561385,0.6043046592783481,0.64742410713778,0.6725744954115853,1.0,76000.0,1,0,0,1,0,0,0,0,1,0,0
99903.94,12840.8,208.0,125.0,186.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6417553077526507,0.6918164838446111,0.5379888569452171,0.5809841702953769,0.0,96000.0,1,0,0,0,0,0,1,0,0,0,0
105915.14,14023.57,315.0,157.0,272.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4149398847310229,0.4275565296909718,0.2886875912721678,0.4220902840875803,1.0,60000.0,0,0,0,1,1,0,0,0,0,0,0
76032.09,10835.29,231.0,140.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231143831299921,0.3705514578838971,0.3837926993637853,0.303367804991491,0.0,66000.0,0,0,0,0,0,1,0,0,0,0,0
52546.86,13359.95,266.0,126.0,261.0,3.0,2.0,1.0,24385.44,2.0,7.0,0.0,1.0,0.6301510087578459,0.6214377470866854,0.6063786641654725,0.6775513262579171,0.0,61000.0,1,0,0,0,0,0,0,0,1,0,0
96549.28,11228.82,173.0,99.0,173.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5057136924414182,0.5450905904088521,0.5307972661423459,0.5567433334386445,0.0,83000.0,1,0,0,0,0,0,0,0,1,0,0
126051.8,17515.78,342.0,165.0,334.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.4868102796202617,0.542259776535533,0.5684079877963069,0.4900744867891026,1.0,75000.0,0,1,1,1,0,0,0,0,0,1,0
38106.96,7169.84,164.0,126.0,138.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.6781176258871832,0.7490242005939156,0.62524688144595,0.5891766662479391,0.0,76000.0,1,0,0,0,0,0,0,0,1,0,0
38180.66,4298.84,183.0,115.0,171.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.37318507829351,0.3845360797269001,0.3643505535525153,0.3637433065623092,0.0,49000.0,1,0,0,0,0,0,0,0,1,0,0
96150.48,12448.73,271.0,127.0,228.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5946559457963485,0.6107376623727041,0.5402684449199818,0.6341932965824583,0.0,101000.0,0,0,0,0,0,0,0,0,0,1,0
139673.79,16027.75,313.0,162.0,298.0,2.0,1.0,1.0,22918.19,1.0,3.0,0.0,0.0,0.6301638802753494,0.5575225801723702,0.648068167129366,0.575898456479642,0.0,57000.0,1,0,0,1,0,0,0,0,1,0,0
68705.28,8928.47,310.0,163.0,232.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.5682847446217403,0.6011032763892482,0.6407877586942785,0.5561423334910259,0.0,65000.0,0,0,0,1,0,0,0,0,0,1,0
113398.71,15634.27,269.0,145.0,231.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4938308228772854,0.5201958268863102,0.4475658461131099,0.5499831023695329,1.0,70000.0,0,0,0,0,0,1,0,0,0,0,0
65934.38,6867.77,226.0,122.0,216.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.4813574315158636,0.4188296422831044,0.5888611509353792,0.4900744867891026,0.0,69000.0,1,0,1,0,0,0,0,0,1,0,0
95293.87,12353.24,217.0,128.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4310829102777752,0.3350063573923118,0.5257983601895649,0.3734839872317402,0.0,44000.0,0,0,0,0,0,1,0,0,0,0,0
103043.68,15440.08,408.0,207.0,368.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.4676507285595857,0.4217307236217507,0.5381218099523192,0.5249661453831262,0.0,75000.0,0,1,0,1,0,0,0,0,0,1,0
122795.99,13973.07,191.0,130.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675152505840536,0.6023176648512709,0.5357385726937197,0.4517861799600914,1.0,81000.0,1,0,0,0,0,0,0,1,0,0,0
115157.82,18173.45,326.0,144.0,302.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4201244316542792,0.3721443134168284,0.4332740851288759,0.3136960249619681,0.0,66000.0,0,0,0,1,0,0,0,0,0,1,0
135088.71,16711.58,180.0,80.0,162.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.638478963096428,0.6222658091001275,0.7586963151702435,0.5229335983174547,1.0,68000.0,0,0,0,0,0,0,0,1,0,0,0
62604.93,13161.02,299.0,151.0,255.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.6561894563780735,0.6602777967840323,0.7288512177779795,0.4900744867891026,0.0,76000.0,1,0,1,1,0,1,0,0,0,0,0
71867.3,9733.8,267.0,153.0,214.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4248937728649329,0.41444590599293,0.4324630442732032,0.3777489096550029,0.0,55000.0,0,0,0,0,0,0,0,1,0,0,0
138915.44,15216.91,174.0,76.0,123.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.448012223935845,0.4733493831244289,0.4641312600112934,0.3691212093339971,0.0,78000.0,1,0,0,0,0,0,1,0,0,0,0
67820.99,12845.36,276.0,144.0,262.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.517756022611106,0.4176282438202232,0.5335146981178814,0.4900744867891026,0.0,80000.0,0,0,1,0,0,0,0,0,0,1,0
78375.71,11658.32,393.0,201.0,328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3428384295717758,0.2787594003033699,0.4214406929541799,0.4900744867891026,0.0,96000.0,0,0,1,1,0,0,0,1,0,0,0
109046.42,18305.84,319.0,122.0,288.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5404583124611194,0.4904834867620832,0.5951391459647459,0.5608113290233339,0.0,75000.0,0,1,0,1,0,0,1,0,0,0,0
123722.06,17633.79,243.0,138.0,232.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.505907942062294,0.5055003378350401,0.4325740641885729,0.5477388593088466,0.0,101000.0,0,0,0,0,0,0,0,0,0,1,0
90038.7,11421.48,266.0,123.0,254.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.583802028825102,0.6414858658372345,0.572463991817345,0.4862399617329418,0.0,77000.0,0,0,0,0,0,0,0,1,0,0,0
65945.68,11074.54,396.0,203.0,309.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3563836342328959,0.5127703791958175,0.4200757641896736,0.4900744867891026,1.0,80000.0,0,0,1,1,0,0,0,0,0,1,0
88200.5,15340.76,325.0,211.0,291.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1634238050736496,0.2612317055270983,0.3262017724677422,0.2772603105008202,0.0,90000.0,0,0,0,1,1,0,0,0,0,0,0
54087.82,5616.43,257.0,156.0,219.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6390373844564536,0.5769938377048729,0.5332382378886128,0.569080694596617,0.0,65000.0,1,0,0,0,0,0,0,0,0,1,0
119391.15,15741.51,219.0,133.0,188.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.5132865093971439,0.4684634856942919,0.5410122692171895,0.5385922611927435,0.0,109000.0,0,0,0,0,0,0,1,0,0,0,0
127440.35,19760.77,208.0,113.0,190.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.41217827772561,0.4053481673650924,0.4071778150285752,0.3527899377851035,0.0,76000.0,1,0,0,0,0,0,0,0,0,0,1
118368.87,14980.02,368.0,177.0,346.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.1699536455046202,0.3017945591151518,0.2255118701284861,0.1188610648137565,0.0,88000.0,0,0,0,1,0,0,0,0,0,1,0
95402.13,14134.73,208.0,125.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746660137262627,0.5239980412886995,0.3670238262506465,0.3969255632658116,1.0,66000.0,0,0,0,0,1,0,0,0,0,0,0
137907.43,15996.64,324.0,158.0,263.0,3.0,1.0,1.0,13383.6,0.0,0.0,0.0,0.0,0.7133568135329235,0.7306946518116235,0.7326621657595495,0.7166511645706947,0.0,87000.0,1,0,0,1,0,0,0,0,0,1,0
118301.02,12615.64,363.0,167.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5522020068030526,0.4988228049794668,0.5778791518046003,0.6091391853971685,0.0,86000.0,0,0,0,1,0,0,0,0,0,1,0
140796.48,99999.0,291.0,144.0,265.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.4714390951980485,0.4696457220674266,0.5313789122393345,0.3621914630468483,0.0,76000.0,1,0,0,0,0,0,0,1,0,0,0
105850.66,11269.46,385.0,175.0,367.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.3881446245606836,0.3951052048678713,0.4182975613085056,0.202708404414928,0.0,75000.0,0,1,0,1,0,0,0,0,0,1,0
98949.12,12787.62,386.0,187.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4891068596842431,0.5260869978887005,0.4719506561497776,0.43374299317954,1.0,78000.0,1,0,0,1,0,0,0,0,0,0,1
84109.86,11541.32,278.0,106.0,269.0,2.0,1.0,1.0,12698.92,2.0,7.0,1.0,1.0,0.499778019710458,0.4835729747684132,0.4469336023014768,0.4962707768465497,1.0,72000.0,1,0,0,0,0,0,1,0,0,0,0
91233.28,10935.38,205.0,134.0,189.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.5358125278725506,0.6360049444339968,0.4621507831857336,0.468343214738772,1.0,75000.0,1,1,0,0,0,0,0,0,0,1,0
79864.54,13131.6,215.0,99.0,209.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.6981419877544239,0.6472303108843539,0.6938574320609202,0.649630863925281,1.0,83000.0,1,0,0,0,0,1,0,0,0,0,0
82343.55,10844.08,302.0,136.0,261.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.5121688305314246,0.455716298670112,0.5742860937754573,0.3947744422600158,1.0,77000.0,0,0,0,1,0,0,0,0,0,1,0
71372.95,14853.2,305.0,155.0,278.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6301744551415288,0.5995512537179755,0.6712367648745874,0.4900744867891026,0.0,42000.0,0,0,1,1,0,0,0,0,0,1,0
104528.31,13175.41,249.0,110.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077062848359704,0.6098914470103491,0.5263485884910548,0.5128731351954514,0.0,71000.0,1,0,0,0,0,1,0,0,0,0,0
96396.77,12661.48,303.0,150.0,264.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.5447874710778963,0.4849451157109112,0.551681402865901,0.5197613804187039,0.0,75000.0,0,1,0,1,0,0,0,0,0,0,1
62919.08,8822.28,279.0,128.0,271.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.6249904496994788,0.4868174041132786,0.6136933095417659,0.595411273777897,0.0,52000.0,0,0,0,0,0,0,0,0,1,0,0
127732.55,16961.2,399.0,188.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7947168901762564,0.7628520063591391,0.7494743385339165,0.4900744867891026,0.0,58000.0,1,0,1,1,0,0,0,0,0,0,1
138526.69,99999.0,156.0,93.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162593820089632,0.5675208213674384,0.4359066815655572,0.5614753347477733,0.0,66000.0,1,0,0,0,0,0,1,0,0,0,0
79874.06,12144.14,296.0,119.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5319911001261994,0.5633736325878039,0.4768131774619324,0.5052231195004211,0.0,71000.0,0,0,0,0,0,0,0,0,1,0,0
149794.3,99999.0,207.0,91.0,181.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3622293140864802,0.451075149453938,0.4555273131017825,0.4900744867891026,0.0,52000.0,1,0,1,0,0,0,0,0,0,1,0
74121.75,15079.94,136.0,50.0,98.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.7721185718532144,0.8944802756953795,0.747415617381295,0.7546299145851894,0.0,61000.0,1,0,0,0,0,0,0,1,0,0,0
100318.77,11711.11,321.0,203.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551694992413261,0.4427754684191501,0.4602455531846576,0.7024071532070721,0.0,67000.0,1,0,0,1,0,0,0,1,0,0,0
114324.43,12955.14,223.0,130.0,193.0,2.0,0.0,1.0,9487.02,3.0,2.0,0.0,0.0,0.559255192550485,0.4981232035326016,0.5786916818863075,0.3806281607299522,0.0,62000.0,1,0,0,0,0,0,0,0,1,0,0
86287.84,14088.63,305.0,134.0,257.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.550799670287017,0.5363075712823172,0.4426012389338855,0.6612837755911665,1.0,91000.0,1,0,0,1,0,0,0,1,0,0,0
86990.16,10314.65,151.0,27.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6978699374531532,0.6031558766829767,0.6192335128859539,0.6957004679351895,0.0,68000.0,1,0,0,0,0,0,0,0,1,0,0
102350.17,16037.27,275.0,130.0,266.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.6018784684004876,0.5772870044358616,0.4987255760959896,0.6966581396032527,0.0,74000.0,0,0,0,0,0,0,1,0,0,0,0
89853.09,11646.88,243.0,102.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034256343895722,0.4401882521658865,0.3496197088225314,0.4900744867891026,1.0,75000.0,0,1,1,0,0,0,1,0,0,0,0
74775.94,8202.91,213.0,118.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299928826809914,0.4910483199976793,0.5034389964473418,0.5387585215313826,0.0,62000.0,1,0,0,0,0,0,0,0,0,1,0
67451.95,9790.31,201.0,102.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388844039287339,0.50543173021201,0.6691172508796475,0.4652979674300512,0.0,72000.0,0,0,0,0,0,0,0,1,0,0,0
100215.23,13559.06,270.0,147.0,238.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.5353254330003575,0.5602579865236935,0.6261625308622316,0.5874774741828039,0.0,35000.0,0,0,0,0,0,0,0,0,0,1,0
63085.94,4887.17,282.0,143.0,278.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5406810788395465,0.4820294945536796,0.5348023141995639,0.4442730078392259,0.0,75000.0,1,0,0,0,0,1,0,0,0,0,0
79642.52,12467.84,343.0,172.0,294.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.5354151217287801,0.5023731589321865,0.5056555070077352,0.5989456085849909,0.0,91000.0,1,0,0,1,0,0,0,0,1,0,0
41210.67,7513.93,322.0,159.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4651451234946975,0.2262649622535688,0.5333566110827807,0.4167979352161973,0.0,73000.0,1,0,0,1,1,0,0,0,0,0,0
95710.05,19408.85,496.0,189.0,430.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5453249210155149,0.7628532223849446,0.5476318379025377,0.5411107804420375,0.0,95000.0,0,0,0,1,0,0,0,0,1,0,0
64596.92,8577.18,322.0,160.0,317.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3992420694027588,0.4328467850251036,0.402688882391201,0.4760444147464752,1.0,82000.0,0,0,0,1,0,0,0,1,0,0,0
128869.69,15758.42,360.0,182.0,351.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.4440213277916934,0.6120445814134151,0.4670786106918757,0.4920281634816051,1.0,58000.0,0,0,0,1,0,1,0,0,0,0,0
115700.22,99999.0,247.0,116.0,237.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.641648947448668,0.6541486936613928,0.610705779560342,0.602761908697135,0.0,59000.0,1,0,0,0,1,0,0,0,0,0,0
90405.43,12063.15,335.0,204.0,258.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.7978063828056774,0.7076518591509673,0.7966695495464574,0.8831017188058901,0.0,51000.0,1,0,0,1,0,1,0,0,0,0,0
112675.33,18655.93,379.0,165.0,348.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3907009235282698,0.4433554393776775,0.4219295834930904,0.4315111202036482,1.0,92000.0,0,0,0,1,0,1,0,0,0,0,0
33122.33,6221.18,229.0,131.0,222.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.6507359952734832,0.5429754764358117,0.623529611780781,0.5960828893682578,0.0,54000.0,1,0,0,0,0,0,0,0,0,0,1
69343.28,14983.59,309.0,180.0,234.0,3.0,1.0,1.0,17549.46,4.0,7.0,0.0,0.0,0.4060820216108208,0.4256324974704928,0.3667902370566214,0.4370579228684003,0.0,49000.0,1,0,0,1,0,0,0,0,1,0,0
105765.47,15105.54,257.0,88.0,220.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5363093912864684,0.5462800302324646,0.5295833429186781,0.4271700078377933,0.0,75000.0,1,1,0,0,0,0,0,0,0,1,0
91578.72,13545.19,254.0,107.0,246.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.4562267053585086,0.4345240395286791,0.4602304602555034,0.4294446550506104,0.0,59000.0,0,0,0,0,0,1,0,0,0,0,0
93295.35,99999.0,397.0,192.0,396.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.4916208591009875,0.4074002218060431,0.4730401426219767,0.3587260926134563,0.0,102000.0,0,0,0,1,0,0,0,0,0,1,0
72639.27,12518.09,178.0,49.0,168.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.3396861210168503,0.4435119072312672,0.4553433651623667,0.4900744867891026,0.0,90000.0,1,0,1,0,0,0,0,0,0,1,0
71836.13,13239.58,295.0,175.0,294.0,2.0,1.0,1.0,7027.01,5.0,8.0,0.0,0.0,0.6119757775876599,0.6375531428156931,0.6205704998087495,0.592116308191759,0.0,86000.0,1,0,0,0,0,0,0,0,0,1,0
