tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind,goodbad
109291.02,13005.23,283,117,265,0,0,0,0,2,1,2,0,0.193042689,0.334534567,0.260820627,0.21597156,0,98000,MS,0,Good
75023.12,9890.79,175,117,175,0,0,0,0,5,9,0,0,0.566275252,0.599627198,0.579803851,,0,64000,SC,0,Good
97601.58,10994.02,202,110,188,0,0,0,0,1,4,0,0,0.463623327,0.503254804,0.491309487,,1,65000,NC,0,Good
48758.3,6601.27,335,130,302,0,0,0,0,2,4,0,0,0.582345992,0.727592041,0.587760301,0.684497373,0,57000,FL,0,Good
108238.07,17311.93,456,239,438,0,0,0,0,0,3,0,0,0.395645214,0.425263344,0.399218541,0.536869973,1,92000,SC,0,Good
121860.74,16779.66,270,131,199,0,0,0,0,0,3,0,0,0.616701997,0.659894782,0.474209945,0.5580804,0,100000,MS,0,Good
77120.16,11684.9,313,152,310,0,0,0,0,3,6,0,0,0.553642639,0.440225587,0.598262051,0.520560332,1,89000,LA,0,Good
54837.78,11379.48,367,178,352,0,0,0,0,1,3,0,0,0.415684598,0.488059257,0.6413038,0.488153453,0,72000,SC,0,Good
116802.78,16698.93,382,191,375,0,0,0,0,0,2,0,0,0.312826501,0.434925786,0.349928568,0.359750601,0,85000,NC,0,Good
69973.26,10333.38,188,141,147,0,0,0,0,1,1,0,0,0.446760362,0.397738001,0.464010614,0.475861608,0,68000,SC,0,Good
80401.57,9243.6,345,200,294,0,0,0,0,0,0,0,0,0.552741837,0.526159034,0.48639216,0.465973381,0,84000,AL,0,Good
93194.11,15031.38,275,159,227,0,0,0,0,0,0,0,0,0.478005359,0.598129047,0.53820648,0.35612404,0,81000,NC,0,Good
61069.97,4907.99,286,144,256,0,0,0,0,3,6,0,1,0.359842274,0.329404034,0.494383366,0.391334377,1,101000,AL,1,Bad
64949.38,9704.04,304,132,296,0,0,0,0,3,6,0,0,0.451241584,0.467183009,0.496001316,0.552131733,0,83000,AL,1,Bad
47299.46,9043.49,228,106,222,0,0,0,0,4,6,1,0,0.686302483,0.76846489,0.814610276,0.791083287,0,65000,GA,1,Bad
41968.12,10116.7,227,66,221,0,0,0,0,1,1,0,1,0.465568733,0.496272496,0.462890201,0.465701491,0,63000,GA,0,Good
72831.66,10082.38,271,155,265,1,0,0,0,3,5,0,0,0.531223974,0.55436059,0.430665435,0.549501991,0,87000,MS,0,Good
79724.37,8581.18,303,175,260,0,0,0,0,1,5,0,1,0.40197589,0.508385568,0.384155471,0.387926423,1,82000,SC,0,Good
106381.94,15789.34,314,143,279,0,0,0,0,3,8,2,0,0.684901875,0.546967703,0.527753389,0.682098383,1,60000,NC,0,Good
89508.68,12657.56,264,131,256,0,0,0,0,6,8,0,0,0.537496683,0.585988339,0.594166801,0.475973896,1,77000,GA,0,Good
122673.53,18045.64,299,130,252,0,0,0,0,7,11,0,0,0.46284893,0.398806119,0.409258959,,1,68000,FL,0,Good
70122.33,11130.59,244,132,204,0,0,0,0,0,0,0,1,0.289617152,0.409187716,0.319275491,0.209354844,0,79000,LA,0,Good
110168.9,15079.04,428,223,369,0,0,0,0,2,4,1,0,0.631676947,0.476848402,0.680101247,0.607353514,0,78000,NC,0,Good
95764.78,14556.84,278,162,259,0,0,0,0,4,8,0,0,0.72279097,0.712072248,0.729701276,0.646468908,1,51000,LA,0,Good
110567.38,15804.22,324,208,297,0,0,0,0,5,10,0,0,0.463367879,0.373700499,0.465870723,,0,57000,LA,0,Good
98707.57,10461.25,361,157,315,0,0,0,0,1,0,0,0,0.397236567,0.4869298,0.335003762,0.418827185,1,46000,NC,0,Good
73003.98,11106.56,296,122,279,0,0,0,0,0,0,0,0,0.59574572,0.490240735,0.581116211,0.584828386,1,73000,GA,0,Good
70633.92,14424.86,245,118,227,0,0,0,0,0,0,0,0,0.383691385,0.355054172,0.388034149,0.415194448,0,113000,LA,0,Good
84827.68,13291.11,274,142,271,0,0,0,0,0,1,0,0,0.44090217,0.485941403,0.445460325,0.411914184,0,80000,MS,0,Good
135490.23,13225.73,315,151,274,0,0,0,0,0,0,1,1,0.558369885,0.618057332,0.617937503,,0,93000,MS,0,Good
90630.59,14111.49,318,171,285,0,0,0,0,0,2,0,0,0.478686897,0.449570465,0.454660301,0.517970821,1,86000,MS,0,Good
117597,18038.16,383,203,330,0,0,0,0,0,1,0,0,0.488895214,0.498569027,0.50707839,0.522608468,1,86000,MS,0,Good
90159.4,15854.5,318,163,260,0,0,0,0,2,1,0,0,0.441685183,0.496252305,0.579167925,0.434867857,0,72000,MS,0,Good
113635.4,11320.15,284,163,238,0,0,0,0,2,4,0,0,0.662985632,0.669946085,0.528596407,0.682490105,0,81000,SC,0,Good
118856.96,9957.89,275,157,244,1,0,0,0,2,3,0,0,0.572352445,0.720823518,0.597093561,0.499824826,0,80000,NC,0,Good
80622.59,10246.55,240,99,216,0,0,0,0,1,2,0,0,0.693113305,0.80940514,0.514772989,0.593923604,0,86000,LA,1,Bad
130825.04,14966.7,363,185,360,0,0,0,0,4,4,0,0,0.541262145,0.579246088,0.681114758,,0,80000,SC,0,Good
151702.24,99999,281,101,268,0,0,0,0,5,7,0,1,0.326404077,0.304303553,0.435360896,0.423032255,0,97000,MS,1,Bad
133584.94,12514.52,462,211,398,0,0,0,0,0,0,0,1,0.651117114,0.596932649,0.744805106,0.652350195,0,85000,LA,0,Good
70971.48,10378.53,217,89,214,0,0,0,0,2,4,0,0,0.473262185,0.523055712,0.516498606,0.492622149,1,46000,SC,0,Good
76644.19,12836.64,268,145,263,0,0,0,0,4,8,0,0,0.379794441,0.361577212,0.453090415,0.413151246,1,103000,MS,0,Good
87822.77,14277.27,191,111,187,0,0,0,0,2,6,0,0,0.43927494,0.500259026,0.413579498,0.457335421,1,106000,AL,0,Good
67423.11,10638.32,233,150,207,0,0,0,0,4,4,0,0,0.572727861,0.626661568,0.459228164,0.532018399,1,39000,LA,0,Good
104468.38,14164.81,155,67,147,0,0,0,0,2,4,0,0,0.335324137,0.3753186,0.333364138,0.413069337,1,76000,GA,0,Good
98383.35,16762.42,307,155,296,0,0,0,0,4,4,0,1,0.611884956,0.571330006,0.697094804,0.476954418,1,91000,NC,0,Good
109315.39,11816.05,229,106,225,0,0,0,0,0,0,0,0,0.469170387,0.652022459,0.406634961,0.453965805,1,,NC,0,Good
108249.67,15647.16,373,183,334,0,0,0,0,0,0,0,1,0.520049117,0.551675669,0.468101372,0.530557757,1,91000,MS,0,Good
88795.69,13585.46,280,167,249,0,0,0,0,0,0,0,0,0.577245882,0.607669757,0.385679582,0.361792507,0,111000,GA,0,Good
101036.02,16431.27,247,129,213,0,0,0,0,0,0,0,0,0.503116095,0.514752139,0.552851603,,0,58000,NC,0,Good
111712.99,16586.01,301,143,248,0,0,0,0,0,0,0,0,0.507759168,0.528129418,0.420559281,0.496273837,0,,MS,0,Good
55767.02,9428.62,346,202,345,0,0,0,0,1,2,0,0,0.315664075,0.330389314,0.298558387,0.255802638,0,68000,MS,0,Good
132235.71,16097.81,260,149,246,1,0,0,0,1,1,0,0,0.436892182,0.522997929,0.421671292,0.465021045,0,101000,NC,0,Good
96253.05,14938.76,335,208,327,0,0,0,0,1,3,0,0,0.596708123,0.59575758,0.404839567,0.566968314,0,66000,FL,0,Good
73983.25,13981.5,308,163,266,0,0,0,0,0,0,1,1,0.655973394,0.652356447,0.581871727,,1,75000,GA,0,Good
117682.57,15956.81,330,132,233,0,0,0,0,1,1,0,0,0.51761835,0.451417671,0.53355067,0.474898169,1,113000,SC,0,Good
65080.38,12492.18,328,152,282,0,0,0,0,4,6,0,0,0.475752113,0.400083459,0.602411641,0.525313797,1,56000,FL,0,Good
74474.97,13272.76,364,142,333,0,0,0,0,3,6,0,0,0.349938121,0.287927593,0.364889831,0.326872139,0,95000,FL,0,Good
106355.02,14775.47,368,206,345,0,0,0,0,0,4,0,0,0.389629053,0.436420569,0.323383785,0.367808139,0,70000,NC,0,Good
107407.66,10139.34,288,135,285,0,0,0,0,0,4,0,1,0.339310717,0.192094849,0.353106815,,1,90000,NC,0,Good
81781.22,12890.49,395,193,359,0,0,0,0,0,3,0,1,0.522945943,0.42522398,0.524552335,0.566042242,0,56000,LA,0,Good
69933.49,11378.48,360,164,347,0,0,0,0,3,6,1,0,0.440914047,0.406664316,0.536106238,0.363877119,0,65000,GA,0,Good
130702.19,99999,324,208,313,0,0,0,0,1,1,0,0,0.489700883,0.462452566,0.421324403,,0,,LA,0,Good
121406.55,12907.61,274,142,265,0,0,0,0,3,6,1,0,0.414284347,0.496232808,0.602317316,0.390869081,0,118000,FL,0,Good
66298.35,10966.71,220,101,193,2,1,1,11789.42,0,2,0,0,0.464819298,0.463933631,0.477066377,0.45631303,1,70000,GA,1,Bad
104626.13,13367.4,263,137,244,0,0,0,0,3,7,0,0,0.33255464,0.391323153,0.465872616,0.326450828,0,94000,FL,0,Good
99129.77,12766.42,191,113,187,0,0,0,0,2,5,0,0,0.514793927,0.425667447,0.509685178,0.585309095,0,56000,MS,0,Good
79963.37,13204.25,303,161,272,0,0,0,0,1,5,0,0,0.677370923,0.701890755,0.728789251,0.629412672,0,90000,FL,0,Good
150014.23,18696.34,295,177,294,0,0,0,0,1,0,1,0,0.449314895,0.5100517,0.45418139,0.475235268,0,84000,AL,0,Good
102743.19,15020.25,221,112,200,0,0,0,0,4,7,0,0,0.491317328,0.45554327,0.450096032,0.501045398,1,65000,MS,0,Good
113694.19,15828.35,372,165,365,0,0,0,0,1,3,0,0,0.62406594,0.557280555,0.569048084,0.521189641,1,78000,GA,0,Good
95054.72,13203.59,303,132,292,0,0,0,0,0,1,0,0,0.588278449,0.663378094,0.588676252,0.644602243,0,78000,MS,0,Good
104420.18,14932.45,334,148,318,2,1,1,7568.22,3,6,0,1,0.330848753,0.42613154,0.36262238,0.307755761,0,65000,LA,1,Bad
120191.53,17427.78,294,127,246,0,0,0,0,7,10,0,0,0.349396929,0.37581444,0.371248801,0.334394102,0,75000,GA,0,Good
106272.87,12918.37,285,134,262,0,0,0,0,4,8,0,0,0.460011736,0.474358721,0.419245512,0.461801503,0,84000,NC,0,Good
102857.53,12108.13,384,179,336,0,0,0,0,0,0,0,0,0.53714704,0.443444895,0.499617288,0.507027205,0,94000,GA,0,Good
95709.63,13138.08,317,154,300,0,0,0,0,1,2,0,0,0.523944958,0.476958142,0.597990674,0.62945998,0,,LA,0,Good
76695.46,8960.46,260,156,239,0,0,0,0,0,0,0,0,0.556075274,0.524169726,0.517288721,0.44270009,1,102000,AL,0,Good
109123.89,15226.18,296,146,268,1,0,0,0,1,3,0,0,0.401221038,0.357694751,0.465504532,0.344781838,0,86000,AL,0,Good
81878.3,11194.28,346,182,330,0,0,0,0,0,3,0,0,0.472513237,0.418508976,0.450664742,,1,87000,FL,0,Good
84758.58,12998.99,357,212,288,0,0,0,0,4,7,0,0,0.517222506,0.537103721,0.456765533,,1,49000,SC,0,Good
111290.34,10990.19,322,158,309,0,0,0,0,2,4,1,0,0.446851769,0.508523061,0.496152852,0.378364042,0,76000,GA,0,Good
94622.43,16254.41,239,112,172,0,0,0,0,3,4,0,1,0.628079284,0.560371857,0.552052517,0.580105551,0,,NC,1,Bad
117309.66,15546.81,242,109,212,0,0,0,0,1,1,1,1,0.348872283,0.407884656,0.367574794,0.428684976,0,85000,FL,0,Good
97421.88,11817.26,345,161,311,0,0,0,0,0,0,0,0,0.442877273,0.506198343,0.498322132,0.473034642,0,,MS,0,Good
78396.98,13417.22,217,106,216,0,0,0,0,2,2,0,0,0.640895668,0.598480048,0.622646195,0.583123138,0,85000,GA,0,Good
123912.41,13852.74,195,127,183,0,0,0,0,0,0,0,0,0.599333882,0.495301488,0.472891609,,0,81000,SC,0,Good
102043.97,12531.49,380,191,372,2,1,1,5407.27,5,9,0,0,0.789046634,0.666630598,0.741765342,,0,109000,AL,1,Bad
68320.7,9668.85,313,115,261,0,0,0,0,1,3,0,0,0.380245606,0.42504646,0.485045193,,0,69000,MS,0,Good
107560.72,11998.52,229,102,204,0,0,0,0,6,12,0,0,0.479132143,0.618233983,0.567349616,0.489522683,0,75000,NC,0,Good
126927.42,15874.86,349,141,332,0,0,0,0,2,4,0,0,0.317899812,0.374829303,0.338377284,0.323815723,0,85000,LA,0,Good
96585.61,16026.88,288,175,246,0,0,0,0,2,4,0,1,0.660161083,0.800185638,0.599862432,0.627260815,0,53000,SC,0,Good
108369.78,13372.17,295,177,255,0,0,0,0,3,6,0,0,0.358751725,0.410901181,0.362418908,,0,73000,MS,0,Good
143205.26,16795.14,240,139,233,0,0,0,0,1,2,0,0,0.440391593,0.551239254,0.532625988,0.406552564,0,73000,GA,0,Good
100774.7,12722.83,231,97,166,0,0,0,0,3,3,0,0,0.54711806,0.537255745,0.49764881,0.565320608,0,69000,SC,0,Good
101883.65,10485.28,340,136,323,0,0,0,0,3,5,0,0,0.685220041,0.619447332,0.730093144,0.767873627,0,56000,LA,0,Good
99735.99,16776.34,387,211,289,0,0,0,0,0,0,0,0,0.413254032,0.346681581,0.404394153,0.367408221,0,65000,AL,0,Good
84815.24,11263.32,351,208,303,0,0,0,0,1,2,0,0,0.403096552,0.390548775,0.432636752,0.406594192,0,76000,LA,0,Good
99150.15,16041.73,251,151,233,0,0,0,0,4,3,0,0,0.597812169,0.528307154,0.7072767,,0,60000,SC,0,Good
101810.96,14131.84,375,158,359,0,0,0,0,0,0,0,0,0.540761557,0.631490224,0.593587874,0.647590551,0,,GA,0,Good
119504.63,17486.86,277,151,252,3,1,1,18495.19,2,4,0,0,0.515084072,0.669591905,0.547964773,,0,58000,NC,1,Bad
109121.37,14512.94,316,156,286,0,0,0,0,1,2,0,1,0.594785448,0.638144578,0.565276899,0.613740039,0,70000,MS,0,Good
81757,19840.61,299,127,268,0,0,0,0,0,0,1,0,0.527830554,0.719278617,0.522266124,0.627866275,1,74000,LA,0,Good
78090.76,12002.12,268,151,262,0,0,0,0,4,9,1,1,0.494243958,0.720032469,0.489916084,0.489333187,0,60000,MS,0,Good
66901.18,11324.26,279,139,257,0,0,0,0,1,2,0,0,0.548813469,0.530982201,0.461109317,0.500723042,1,,NC,0,Good
119842.12,18022.14,282,157,268,0,0,0,0,4,9,0,0,0.404925375,0.317065404,0.473141763,,0,73000,NC,0,Good
156989.04,99999,291,183,239,0,0,0,0,2,2,0,0,0.457223356,0.654937675,0.447272561,0.43391815,0,41000,FL,1,Bad
95505.99,12337.24,277,147,210,0,0,0,0,1,0,0,0,0.423271755,0.505119557,0.472074704,,0,86000,AL,0,Good
108340.44,12575.67,211,124,202,0,0,0,0,6,10,0,1,0.533832478,0.545041574,0.369422389,0.515465164,0,73000,AL,0,Good
65261.38,9363.4,209,118,179,0,0,0,0,4,3,0,0,0.471923475,0.437378689,0.407329972,0.54381645,0,60000,AL,0,Good
95649.7,15743.37,254,118,249,0,0,0,0,0,0,0,0,0.645593072,0.511619566,0.569143685,0.675509002,0,73000,NC,1,Bad
68489.39,9409.52,256,124,233,0,0,0,0,0,0,0,0,0.429789631,0.389304066,0.384397228,0.398560958,0,62000,SC,1,Bad
85278.46,16344.87,289,148,236,0,0,0,0,3,6,0,0,0.743559741,0.708364853,0.551193963,0.656141407,1,63000,FL,0,Good
103353.49,13938.62,328,139,304,0,0,0,0,1,2,0,0,0.565136127,0.498688375,0.536870119,0.575598011,0,69000,LA,0,Good
88102.95,16130.2,170,89,163,0,0,0,0,2,3,0,0,0.633531519,0.68656197,0.665673759,,1,103000,AL,0,Good
112153.68,13506.72,305,119,280,0,0,0,0,4,6,0,0,0.61629549,0.495500704,0.545872771,0.521655911,1,77000,MS,0,Good
50923.63,11830.93,347,175,288,0,0,0,0,2,1,0,0,0.476867219,0.606220151,0.527909974,0.530885701,1,38000,LA,0,Good
131809.1,16751.42,340,206,295,0,0,0,0,0,3,0,0,0.364739501,0.493511779,0.391593502,0.391377671,0,93000,MS,0,Good
93419.76,14014.01,328,149,306,0,0,0,0,0,0,0,0,0.369588024,0.400475337,0.427051293,0.348254381,1,60000,MS,0,Good
87770.89,16042.38,358,171,308,0,0,0,0,3,7,0,0,0.477460044,0.551624742,0.543859975,0.588089933,0,,LA,0,Good
120279.14,14714.38,283,170,251,0,0,0,0,4,9,0,0,0.624341792,0.646667158,0.59055949,0.575297887,0,86000,GA,0,Good
55743.09,10407.28,252,146,246,0,0,0,0,1,4,0,0,0.463634367,0.444678308,0.574588796,0.393554286,0,40000,AL,0,Good
87692.85,12489.94,274,88,232,0,0,0,0,0,2,0,0,0.32031353,0.346220612,0.44355917,0.329997434,0,114000,GA,0,Good
63153.66,7721.63,310,125,306,0,0,0,0,2,5,0,0,0.496691542,0.42167096,0.604794536,0.429022034,0,92000,LA,0,Good
116780.46,14331.21,342,168,283,0,0,0,0,0,0,0,0,0.371243443,0.428812673,0.385872122,0.392709027,0,75000,FL,0,Good
107762.21,13645.83,325,169,265,0,0,0,0,1,0,0,0,0.479876517,0.316951114,0.29660202,0.461601164,1,59000,LA,0,Good
80867.29,8562.05,377,223,363,0,0,0,0,0,1,0,1,0.432998257,0.480495665,0.353134238,0.386742871,0,,MS,0,Good
59028.75,7629.94,325,176,310,0,0,0,0,0,0,0,0,0.549603235,0.478642915,0.478059829,0.615632501,0,67000,FL,0,Good
84600.33,15224.34,306,141,269,0,0,0,0,4,7,0,0,0.551800447,0.567953318,0.455917215,0.452126085,0,77000,GA,0,Good
103574.26,15220.59,281,129,257,0,0,0,0,0,1,0,0,0.538999403,0.594681712,0.716944714,0.548254131,0,104000,LA,0,Good
67827.39,9405.09,262,154,249,3,1,1,16153.56,2,4,0,0,0.532043712,0.427455621,0.613439921,0.523770968,1,91000,FL,1,Bad
69435.04,10993.13,260,145,212,0,0,0,0,1,3,0,0,0.553125562,0.518726572,0.576068255,0.475562582,0,69000,LA,0,Good
105961.35,11906.58,305,144,287,0,0,0,0,2,4,0,0,0.622507435,0.610805495,0.604282631,0.581201177,0,66000,MS,0,Good
119602.12,17478.78,356,166,324,0,0,0,0,1,1,0,0,0.585040839,0.57345406,0.380137913,0.477968472,1,89000,GA,0,Good
106243.34,10489.89,273,156,232,0,0,0,0,5,9,0,0,0.612111844,0.603001309,0.663386417,0.556309833,0,64000,MS,0,Good
63396.9,9323.77,290,137,289,0,0,0,0,0,0,0,0,0.392921332,0.320719139,0.477444778,0.355614521,0,70000,AL,0,Good
67966.87,13976.02,218,106,216,0,0,0,0,5,9,1,1,0.451741892,0.44110076,0.396585752,0.463785406,1,,FL,0,Good
99794.83,13795.94,332,150,275,0,0,0,0,2,4,0,1,0.485338888,0.458957245,0.556863703,0.567051541,1,72000,SC,0,Good
67629.68,12707.06,285,156,236,0,0,0,0,3,6,0,0,0.536596112,0.477970303,0.484257989,0.638397699,0,63000,GA,0,Good
86385.32,16664.54,456,250,416,0,0,0,0,3,5,0,0,0.42707261,0.424025084,0.394473243,0.478355886,1,88000,MS,0,Good
102042.05,15734.83,384,184,367,0,0,0,0,0,1,0,0,0.586924894,0.49829687,0.592489167,0.575011282,1,62000,FL,0,Good
74031.97,14123.06,300,191,231,0,0,0,0,4,6,0,0,0.494016284,0.537763703,0.425061652,0.502800196,0,83000,GA,0,Good
134640.15,18124.24,305,174,276,0,0,0,0,5,8,0,0,0.628372612,0.582523109,0.551521996,0.694111647,0,93000,NC,1,Bad
76212.45,12631.8,277,128,249,0,0,0,0,0,0,0,0,0.604508887,0.653376817,0.478067961,0.659857914,1,100000,SC,0,Good
107814.31,14234.81,324,143,313,0,0,0,0,2,3,0,0,0.631912422,0.555991816,0.660077618,0.534155281,0,82000,GA,0,Good
100562.59,12966.94,309,126,283,0,0,0,0,0,0,0,0,0.54904034,0.486259824,0.485136134,0.738885159,0,73000,LA,0,Good
103415.52,12781.88,356,150,314,1,0,0,0,2,4,0,0,0.603781029,0.539355104,0.626856963,0.667104523,0,91000,SC,0,Good
116879.26,17626.25,358,174,354,0,0,0,0,1,1,1,1,0.396479498,0.440899981,0.448701921,0.411949886,1,69000,GA,0,Good
100326.65,13739.84,230,129,174,0,0,0,0,2,3,0,0,0.709928249,0.761465673,0.748643807,0.669827061,0,96000,MS,0,Good
99169.06,13507.97,237,146,229,0,0,0,0,1,0,0,0,0.487868168,0.563820797,0.391371653,0.501954739,0,98000,AL,0,Good
144269.83,17945.12,137,84,121,0,0,0,0,0,0,0,0,0.473083095,0.594891452,0.480053949,0.495758825,1,80000,SC,0,Good
85076.03,16230.92,262,145,205,0,0,0,0,0,0,0,1,0.468876717,0.55186295,0.414912608,0.40261083,1,82000,GA,0,Good
88169.97,14145.33,282,156,273,0,0,0,0,0,0,0,0,0.368315689,0.3555763,0.421185463,0.33591041,0,84000,SC,0,Good
113158.35,15438.09,179,67,151,0,0,0,0,0,0,0,1,0.455764531,0.352266064,0.471127166,0.486719969,0,79000,FL,0,Good
132835.83,17435.81,259,124,259,0,0,0,0,0,3,0,0,0.52930046,0.551929577,0.486224317,0.580284379,0,70000,LA,0,Good
89434.13,14741.17,240,122,235,1,0,0,0,3,5,0,0,0.403630506,0.315670259,0.413146949,0.344648498,0,,MS,0,Good
75957.73,15343.97,310,184,226,0,0,0,0,0,3,0,0,0.556311522,0.502065538,0.687118774,0.527065189,1,61000,MS,0,Good
109815.86,15029.35,241,118,240,0,0,0,0,4,5,0,0,0.515848759,0.55445944,0.510791535,,0,68000,AL,0,Good
116134.83,14120.55,247,109,195,0,0,0,0,4,7,0,0,0.364978591,0.364636897,0.298820211,0.363076758,0,85000,GA,0,Good
76588.16,17190.06,293,101,263,0,0,0,0,1,0,1,1,0.569998783,0.602196312,0.613169672,,1,71000,NC,0,Good
78998.09,12146.14,354,156,310,0,0,0,0,4,6,0,0,0.533100262,0.651346158,0.474307259,0.612573425,0,86000,LA,0,Good
78609.37,10430.55,270,147,269,0,0,0,0,2,5,0,0,0.601625732,0.486303251,0.607889676,0.49438006,0,75000,SC,1,Bad
90008.3,12745.6,284,133,255,0,0,0,0,4,7,0,1,0.50446946,0.408302503,0.532801706,0.646218272,1,55000,SC,0,Good
104282.15,14050.88,273,147,225,0,0,0,0,0,0,0,0,0.3364546,0.493760103,0.416266954,0.278832556,1,73000,SC,0,Good
95268.94,11651.67,387,178,357,0,0,0,0,0,2,0,1,0.572019106,0.468572726,0.646026539,,0,86000,NC,0,Good
87102.79,10029.42,287,128,250,0,0,0,0,0,0,0,0,0.386689312,0.450907925,0.421947579,0.461329542,0,59000,GA,0,Good
103385.33,14297.49,260,168,244,1,0,0,0,1,3,0,0,0.620993214,0.655685485,0.661816095,0.593539833,0,115000,FL,0,Good
92346.72,10860.24,414,198,370,0,0,0,0,0,1,0,0,0.323319418,0.38364936,0.458291783,0.328195152,1,80000,GA,0,Good
78608.41,10026.42,303,161,270,1,0,0,0,0,0,0,0,0.491499276,0.450039584,0.511571183,0.574435592,0,59000,NC,0,Good
115355.03,10464.61,369,154,340,0,0,0,0,3,3,0,0,0.558407745,0.409623789,0.589444597,0.466539562,1,76000,GA,0,Good
107169.72,11683.61,363,201,297,0,0,0,0,2,3,0,0,0.5998519,0.632360782,0.418512382,0.639074905,0,80000,GA,0,Good
83443.14,11660.21,298,166,285,0,0,0,0,0,0,0,0,0.336410842,0.391735389,0.339101345,0.269916769,0,83000,AL,0,Good
59916.55,8467.35,292,171,257,0,0,0,0,0,2,0,0,0.701765232,0.549537549,0.540815952,0.680143313,0,74000,GA,0,Good
118601.07,15316.37,243,118,208,2,1,1,10496.69,2,4,1,0,0.551740499,0.508713523,0.51986253,0.535958536,1,74000,NC,1,Bad
79681.63,11505.34,270,121,252,0,0,0,0,0,3,0,0,0.680805575,0.714288495,0.558006478,0.699361919,1,77000,FL,0,Good
109580.23,14689.38,224,116,206,1,0,0,0,1,3,0,0,0.684823367,0.625714982,0.678283914,0.660549164,1,75000,LA,0,Good
86005.96,9666.57,284,135,229,0,0,0,0,1,0,0,0,0.74634708,0.722737723,0.72633079,0.696386021,0,93000,MS,0,Good
72560.24,13048.52,190,95,189,0,0,0,0,3,4,0,0,0.398912606,0.488661324,0.479933866,0.369992733,1,,GA,0,Good
48872.7,7949.21,273,116,249,0,0,0,0,5,9,0,0,0.480741264,0.572310689,0.562069293,0.519110039,0,,MS,0,Good
93571.57,10439.11,340,140,327,0,0,0,0,3,10,0,0,0.53690608,0.57561118,0.413845905,0.574113621,1,80000,FL,0,Good
108858.93,11779.26,372,173,327,0,0,0,0,2,4,0,0,0.374536348,0.290080163,0.485898856,0.310108761,0,95000,MS,0,Good
59030.75,7399.07,324,159,261,0,0,0,0,3,5,0,0,0.535983759,0.663320799,0.539565846,0.403068054,1,95000,AL,0,Good
137156.78,16165.02,210,113,195,0,0,0,0,1,3,0,1,0.681546856,0.569179285,0.569572075,0.645921057,0,,NC,0,Good
120654.84,15884.96,283,115,253,0,0,0,0,0,2,0,0,0.405932631,0.528197241,0.463059032,0.472339361,0,101000,AL,0,Good
87621.7,12369.51,304,170,291,0,0,0,0,2,4,0,0,0.596167237,0.71186573,0.552078925,0.732565593,0,65000,LA,0,Good
105426.25,14993.94,342,154,317,0,0,0,0,4,8,0,0,0.661313556,0.545313533,0.791825175,,1,64000,FL,0,Good
106867.73,13052.69,331,138,285,0,0,0,0,0,1,0,0,0.273972668,0.209092096,0.231306934,0.303433808,1,50000,MS,0,Good
92865.65,12782.62,370,148,298,1,0,0,0,6,9,0,0,0.480076046,0.469886633,0.421608934,0.489638011,0,65000,LA,0,Good
81803.82,10300.5,390,203,329,0,0,0,0,6,11,0,0,0.392940142,0.280297389,0.455944491,0.340384918,0,47000,FL,0,Good
124661.14,13002.32,288,144,287,2,0,1,15459.15,3,5,0,0,0.508923037,0.437166688,0.583238553,0.526807099,1,26000,FL,1,Bad
70559.12,5947.37,336,190,329,0,0,0,0,0,2,0,0,0.386019925,0.316083977,0.371504073,0.377191696,0,93000,GA,1,Bad
94900.28,12397.58,283,136,243,0,0,0,0,1,0,0,0,0.500661829,0.589602717,0.543926066,0.511350252,0,94000,MS,0,Good
90062.12,14049.39,327,183,317,0,0,0,0,1,4,0,0,0.553543815,0.544339487,0.541930729,0.432782226,0,47000,NC,0,Good
94656.95,10902.89,278,122,266,0,0,0,0,1,2,0,0,0.493660721,0.541755591,0.459782796,,0,51000,LA,0,Good
126005.99,15258.81,442,226,428,0,0,0,0,0,4,0,0,0.513696726,0.652653737,0.408068675,0.537578678,0,72000,SC,0,Good
83591.91,11803.42,252,135,247,0,0,0,0,2,5,0,1,0.413979143,0.399663479,0.466659456,0.21100337,0,96000,SC,0,Good
90222.18,15112.53,249,110,240,0,0,0,0,0,2,0,0,0.329550595,0.35879903,0.492992364,0.200876789,0,86000,LA,0,Good
118307.63,13492.2,325,191,272,0,0,0,0,0,0,0,0,0.384433237,0.385798199,0.310959236,0.357061761,0,89000,FL,0,Good
78126.75,11328.67,298,155,207,0,0,0,0,0,3,0,0,0.425869093,0.358673987,0.531412652,0.463867469,1,64000,GA,0,Good
103311.75,13572.57,282,146,282,0,0,0,0,1,2,0,0,0.379317558,0.29901729,0.438219249,0.285781282,1,46000,NC,0,Good
72350.92,13129.62,293,164,233,1,0,0,0,2,6,0,0,0.241185824,0.290520098,0.426291447,0.206415529,0,48000,AL,0,Good
54475.31,9897.46,234,113,179,0,0,0,0,2,4,1,0,0.492384144,0.614263732,0.537768177,0.479242763,0,71000,GA,0,Good
